FSC-A	FSC-H	SSC-A	SSC-H	CD16 FITC	CD56 PE	DAPI	Time	well_position	plate	sample
156744.0	92865.0	94893.23	53047.0	61.04	85.68	64.08	26572.7	D16	LCE662	NKC_084
138754.8	89272.0	73512.875	46839.0	90.47	139.73999	78.32	26760.1	D15	LCE662	NKC_084
154076.39	81914.0	96520.59	60662.0	87.200005	55.079998	173.55	26947.7	D14	LCE662	NKC_084
150760.8	81111.0	128310.445	69046.0	110.090004	59.16	225.17	27169.4	D13	LCE662	NKC_084
146961.0	87440.0	110907.5	60326.0	722.67004	158.09999	137.95	27864.2	D12	LCE662	NKC_084
112552.195	68868.0	81887.34	48923.0	736.84	118.32	85.44	28188.4	D11	LCE662	NKC_084
78555.6	62204.0	21052.26	16273.0	2923.3801	185.64	19.58	29068.6	D10	LCE662	NKC_084
129582.0	81037.0	95264.914	55659.0	575.52	120.36	104.13	29690.3	D9	LCE662	NKC_084
160411.5	88489.0	114925.24	53971.0	955.93005	84.659996	193.12999	30229.9	D8	LCE662	NKC_084
128920.5	78376.0	128199.266	56859.0	941.76	178.5	274.12	30560.3	D7	LCE662	NKC_084
147151.8	72669.0	93021.695	55798.0	907.97003	76.5	170.88	30949.1	D6	LCE662	NKC_084
94767.3	66319.0	44355.37	32236.0	98.100006	21920.82	20.47	31114.7	D5	LCE662	NKC_084
88636.5	65326.0	45469.35	31304.0	116.630005	25122.6	50.73	31296.0	D4	LCE662	NKC_084
104984.09	76221.0	33456.46	23466.0	111.18	36914.82	41.829998	31482.6	D3	LCE662	NKC_084
88404.3	62985.0	71832.09	42362.0	118.810005	26863.74	89.0	31668.0	D2	LCE662	NKC_084
100629.0	73338.0	38680.832	26409.0	98.100006	34449.48	6.23	31866.8	D1	LCE662	NKC_084
69674.4	56826.0	32775.21	24829.0	46.870003	8343.6	7.12	32053.2	E1	LCE662	NKC_084
81069.3	64829.0	20377.55	17508.0	56.68	11671.859	31.15	32240.6	E2	LCE662	NKC_084
89991.9	65424.0	43204.332	31069.0	91.560005	27500.219	14.24	32434.2	E3	LCE662	NKC_084
125665.195	79709.0	44535.223	27330.0	76.3	19494.24	45.39	32637.5	E4	LCE662	NKC_084
116998.195	75559.0	50453.92	31672.0	80.66	14615.58	20.47	32826.9	E5	LCE662	NKC_084
96977.695	64067.0	55424.32	36527.0	894.89	57.12	113.03	34228.0	E6	LCE662	NKC_084
119633.4	83025.0	66151.016	41996.0	824.04004	38.76	104.13	34467.5	E7	LCE662	NKC_084
116158.5	65660.0	101817.99	53614.0	656.18	71.4	197.58	35473.1	E8	LCE662	NKC_084
89430.3	69480.0	30623.55	21807.0	4086.4102	57.12	32.04	35836.5	E9	LCE662	NKC_084
105861.59	74890.0	53966.992	35481.0	5095.75	-9.18	49.84	36623.6	E10	LCE662	NKC_084
116996.4	72860.0	100757.42	57179.0	547.18	92.82	207.37	36926.2	E11	LCE662	NKC_084
112405.5	75275.0	80180.41	50507.0	1063.8401	156.06	218.94	37243.5	E12	LCE662	NKC_084
139983.3	80900.0	63415.113	33866.0	162.41	49.98	312.38998	37398.6	E13	LCE662	NKC_084
146405.7	73101.0	56008.562	30075.0	63.22	76.5	204.7	37581.0	E14	LCE662	NKC_084
121781.695	80964.0	73794.09	46946.0	58.86	62.219997	99.68	37772.9	E15	LCE662	NKC_084
212930.1	103914.0	157594.39	84923.0	151.51001	79.56	198.47	37963.0	E16	LCE662	NKC_084
150299.1	79137.0	73464.914	47417.0	73.03	141.78	314.16998	38155.1	E17	LCE662	NKC_084
152385.3	91410.0	90375.17	49133.0	64.310005	43.86	-119.259995	38346.2	E18	LCE662	NKC_084
124775.09	80693.0	68364.805	42151.0	86.11	57.12	101.46	38536.1	E19	LCE662	NKC_084
65019.598	52551.0	34018.902	27715.0	1123.79	20405.1	12.46	39148.1	E20	LCE662	NKC_084
72228.6	59573.0	23405.57	19538.0	1122.7001	11900.34	41.829998	39639.2	E21	LCE662	NKC_084
86220.0	64397.0	32067.8	23399.0	824.04004	12261.42	47.17	39928.5	E22	LCE662	NKC_084
65498.4	54831.0	21239.74	17280.0	2742.4402	2006.34	25.81	40228.5	E23	LCE662	NKC_084
89831.695	67364.0	34979.19	23446.0	892.71	31915.799	40.94	40392.4	E24	LCE662	NKC_084
81003.6	64484.0	31348.4	25269.0	8633.891	2670.3599	19.58	40628.8	F24	LCE662	NKC_084
65151.0	53174.0	19594.93	15165.0	3032.3801	2218.5	30.26	40859.7	F23	LCE662	NKC_084
72812.695	59586.0	29554.262	22090.0	4104.94	1601.4	28.48	41302.9	F22	LCE662	NKC_084
66167.1	55328.0	20532.33	16558.0	2800.2102	1303.5599	-129.05	41648.5	F21	LCE662	NKC_084
81669.6	64321.0	32241.111	23611.0	715.04004	4820.52	24.029999	42616.2	F20	LCE662	NKC_084
117014.4	73411.0	74782.72	48382.0	67.58	31.619999	-105.909996	42786.9	F19	LCE662	NKC_084
164070.89	82382.0	81183.2	54091.0	104.64	44.879997	83.659996	42988.2	F18	LCE662	NKC_084
129741.3	81335.0	63052.14	42146.0	103.55	38.76	313.28	43167.9	F17	LCE662	NKC_084
147830.39	89503.0	126641.66	80639.0	115.54	71.4	169.98999	43360.1	F16	LCE662	NKC_084
177596.1	97583.0	111904.85	57662.0	140.61	108.119995	302.6	43563.7	F15	LCE662	NKC_084
151375.5	86205.0	117400.63	65687.0	173.31001	73.44	151.3	43742.0	F14	LCE662	NKC_084
150881.39	81160.0	106594.375	56867.0	117.72	90.78	146.84999	43934.0	F13	LCE662	NKC_084
109801.8	69144.0	64827.754	42347.0	483.96002	117.299995	105.909996	44667.6	F12	LCE662	NKC_084
101886.3	73344.0	68785.54	48999.0	2052.47	31.619999	153.08	45011.1	F11	LCE662	NKC_084
102295.8	73369.0	55875.582	35262.0	2523.35	21.42	56.96	45391.4	F10	LCE662	NKC_084
108905.4	75915.0	54893.492	36273.0	818.59	49.98	103.24	45743.1	F9	LCE662	NKC_084
139243.5	76711.0	106448.31	67814.0	1035.5	57.12	132.61	46026.2	F8	LCE662	NKC_084
74879.1	58375.0	30956.0	22863.0	7700.85	22.439999	32.93	46990.9	F7	LCE662	NKC_084
114627.59	66503.0	122162.84	78690.0	868.73004	61.199997	131.72	47463.4	F6	LCE662	NKC_084
81531.0	45020.0	78168.266	46587.0	168.95001	51320.277	108.58	47658.2	F5	LCE662	NKC_084
83538.0	59431.0	49896.93	30650.0	83.93	24574.86	50.73	47842.3	F4	LCE662	NKC_084
95778.9	70911.0	34125.723	25414.0	70.85	23338.62	29.369999	48019.2	F3	LCE662	NKC_084
82764.0	61538.0	35853.37	24093.0	81.75	23302.92	47.17	48217.5	F2	LCE662	NKC_084
100869.3	75470.0	45154.34	29522.0	103.55	30796.86	63.19	48401.9	F1	LCE662	NKC_084
98507.695	71142.0	50543.3	33802.0	126.44	25578.54	37.38	48581.6	G1	LCE662	NKC_084
76243.5	59758.0	32480.91	23327.0	52.32	17076.84	42.72	48775.5	G2	LCE662	NKC_084
78598.8	62572.0	26837.98	19770.0	69.76	17269.62	32.93	48966.6	G3	LCE662	NKC_084
95279.4	70820.0	35685.51	26014.0	97.01	20660.1	29.369999	49139.6	G4	LCE662	NKC_084
80108.1	56557.0	52454.07	33047.0	142.79001	33893.58	-49.84	49341.8	G5	LCE662	NKC_084
158905.8	92083.0	128255.945	75330.0	768.45	110.159996	263.44	50218.4	G6	LCE662	NKC_084
111719.695	76202.0	84980.766	56171.0	1075.8301	51.0	123.71	51198.4	G7	LCE662	NKC_084
88649.09	49939.0	65269.203	40891.0	1600.12	111.18	185.12	51632.1	G8	LCE662	NKC_084
91806.3	61340.0	57074.582	37568.0	1377.76	19.38	79.21	51876.9	G9	LCE662	NKC_084
102721.5	73270.0	69571.43	48149.0	515.57	87.72	81.88	52314.2	G10	LCE662	NKC_084
124857.0	82005.0	103987.09	70809.0	807.69	100.979996	173.55	52882.2	G11	LCE662	NKC_084
100530.9	68079.0	56687.633	36126.0	1207.7201	54.059998	105.02	53365.5	G12	LCE662	NKC_084
189400.5	101008.0	143949.77	77574.0	199.47	97.92	367.57	53535.4	G13	LCE662	NKC_084
123507.9	80825.0	83597.555	50390.0	86.11	53.04	3.56	53716.8	G14	LCE662	NKC_084
106602.3	76613.0	44396.793	32702.0	65.4	90.78	132.61	53906.7	G15	LCE662	NKC_084
133065.89	85380.0	68145.71	42452.0	59.95	51.0	81.88	54082.5	G16	LCE662	NKC_084
168106.5	93254.0	87726.48	45882.0	151.51001	100.979996	158.42	54267.4	G17	LCE662	NKC_084
124091.09	66700.0	126366.98	70395.0	123.170006	128.52	191.34999	54457.1	G18	LCE662	NKC_084
153365.39	90267.0	111826.375	61455.0	129.71	112.2	98.79	54653.1	G19	LCE662	NKC_084
68003.1	55957.0	24217.621	17717.0	2984.4202	908.82	16.02	54885.5	G20	LCE662	NKC_084
64008.9	53036.0	20435.32	15739.0	1047.49	924.12	11.57	55603.9	G21	LCE662	NKC_084
74261.695	60775.0	29124.8	23071.0	553.72003	4488.0	37.38	55904.8	G22	LCE662	NKC_084
67648.5	55005.0	23553.81	18514.0	2658.51	2135.88	37.38	56129.7	G23	LCE662	NKC_084
83460.6	67034.0	30294.371	23706.0	1335.25	11033.34	40.94	56513.8	G24	LCE662	NKC_084
68963.4	57234.0	23153.781	18732.0	481.78003	5309.1	17.8	56811.1	H24	LCE662	NKC_084
75603.6	61082.0	28189.58	21009.0	1076.92	3540.42	24.029999	57043.4	H23	LCE662	NKC_084
71742.6	57684.0	21189.602	15550.0	1443.16	2035.9199	49.84	57619.9	H22	LCE662	NKC_084
69491.695	57838.0	25691.3	20796.0	5004.19	2267.46	38.27	57942.7	H21	LCE662	NKC_084
65092.5	53703.0	25804.66	20575.0	759.73004	4843.98	34.71	58124.3	H20	LCE662	NKC_084
133518.6	79359.0	89275.36	54198.0	117.72	78.54	225.17	58281.2	H19	LCE662	NKC_084
139803.3	81490.0	91416.125	49501.0	136.25	127.5	87.22	58457.9	H18	LCE662	NKC_084
113205.59	68819.0	92460.34	60014.0	99.19	39.78	132.61	58629.4	H17	LCE662	NKC_084
126584.09	83404.0	65838.18	41867.0	75.21	64.26	108.58	58841.1	H16	LCE662	NKC_084
193237.19	93932.0	180991.23	87112.0	125.350006	145.86	283.02	59021.2	H15	LCE662	NKC_084
176730.3	90419.0	94867.06	51787.0	125.350006	74.46	86.33	59199.3	H14	LCE662	NKC_084
136118.7	89306.0	68313.57	45898.0	68.670006	79.56	75.65	59373.4	H13	LCE662	NKC_084
131430.6	78173.0	83770.86	45958.0	547.18	214.2	178.89	59573.5	H12	LCE662	NKC_084
91024.195	64660.0	73545.57	52336.0	620.21	143.81999	154.86	60246.0	H11	LCE662	NKC_084
121280.4	74496.0	71607.555	42234.0	649.64	70.38	89.0	61082.0	H10	LCE662	NKC_084
109923.3	72508.0	86128.53	55501.0	644.19	39.78	209.15	61432.5	H9	LCE662	NKC_084
214011.0	108645.0	136786.28	65982.0	506.85	42.84	241.19	62601.1	H8	LCE662	NKC_084
97865.09	66400.0	88303.086	55411.0	1355.9601	55.079998	112.14	63580.6	H7	LCE662	NKC_084
73327.5	55684.0	67212.67	44327.0	897.07	104.04	52.51	64481.0	H6	LCE662	NKC_084
88783.195	67521.0	42329.062	32179.0	75.21	7478.6396	28.48	64664.1	H5	LCE662	NKC_084
74162.695	55967.0	32616.07	25046.0	37.06	13060.08	23.14	64839.7	H4	LCE662	NKC_084
86859.0	68706.0	30248.592	22703.0	100.28001	28401.9	55.18	65024.1	H3	LCE662	NKC_084
92073.59	68581.0	39993.19	28552.0	99.19	32143.26	32.93	65247.3	H2	LCE662	NKC_084
104433.3	68186.0	48925.742	33582.0	99.19	35397.06	58.739998	65435.3	H1	LCE662	NKC_084
77253.3	57714.0	53978.98	39818.0	123.170006	24935.94	72.979996	65606.1	I1	LCE662	NKC_084
88117.195	68832.0	50868.12	40682.0	100.28001	25742.76	50.73	65793.7	I2	LCE662	NKC_084
92093.4	69423.0	54680.94	38078.0	64.310005	29921.7	72.09	65971.7	I3	LCE662	NKC_084
88869.59	64800.0	40857.562	30090.0	83.93	16407.719	39.16	66168.2	I4	LCE662	NKC_084
75398.4	61587.0	21734.602	17423.0	53.41	15245.939	26.699999	66354.1	I5	LCE662	NKC_084
106083.0	64815.0	69954.02	45393.0	1718.93	53.04	117.479996	66673.5	I6	LCE662	NKC_084
86570.1	67007.0	25070.0	17943.0	3942.53	-3.06	51.62	67386.5	I7	LCE662	NKC_084
117792.0	75418.0	59315.62	37679.0	699.78	183.59999	188.68	67867.4	I8	LCE662	NKC_084
108460.8	65709.0	91603.6	55503.0	1172.8401	25.5	150.41	68237.8	I9	LCE662	NKC_084
112556.695	75997.0	50147.633	32546.0	510.12003	9.18	63.19	69003.9	I10	LCE662	NKC_084
109659.59	70016.0	61890.203	38002.0	1815.9401	114.24	132.61	69390.4	I11	LCE662	NKC_084
113189.4	66086.0	78115.945	48779.0	545.0	114.24	130.83	70484.4	I12	LCE662	NKC_084
181504.8	100245.0	112940.35	62661.0	103.55	77.52	153.97	70685.8	I13	LCE662	NKC_084
156011.39	92052.0	88526.53	55739.0	101.37	61.199997	129.94	70859.8	I14	LCE662	NKC_084
156208.5	88536.0	111865.62	66899.0	94.83	110.159996	171.77	71045.0	I15	LCE662	NKC_084
129510.0	83195.0	74631.21	48834.0	99.19	56.1	177.11	71216.6	I16	LCE662	NKC_084
154481.39	85218.0	105791.05	56509.0	126.44	170.34	126.38	71397.4	I17	LCE662	NKC_084
143692.2	75505.0	135346.39	74551.0	186.39	64.26	123.71	71588.5	I18	LCE662	NKC_084
107504.09	70372.0	46307.562	30810.0	80.66	38.76	100.57	71766.6	I19	LCE662	NKC_084
66908.695	53730.0	20829.9	15269.0	668.17004	5055.12	25.81	71970.9	I20	LCE662	NKC_084
82078.195	65370.0	33121.832	26304.0	4769.8403	3399.66	10.68	72269.7	I21	LCE662	NKC_084
74315.695	60277.0	24849.82	20298.0	768.45	8415.0	-77.43	72850.7	I22	LCE662	NKC_084
148333.5	84831.0	88543.98	50503.0	515.57	823.14	192.23999	73191.8	I23	LCE662	NKC_084
77390.1	61564.0	25676.041	20299.0	1156.49	16529.1	23.14	73859.2	I24	LCE662	NKC_084
82420.195	65284.0	30273.66	23682.0	954.84	6674.88	34.71	74241.7	J24	LCE662	NKC_084
74070.9	60476.0	25354.49	19499.0	4391.6104	1479.0	20.47	74490.8	J23	LCE662	NKC_084
96039.9	69186.0	44986.48	30110.0	1450.79	9553.319	-149.52	74680.9	J22	LCE662	NKC_084
67990.5	55837.0	28020.63	22791.0	1807.2201	5368.26	38.27	75073.6	J21	LCE662	NKC_084
62302.5	51179.0	21514.42	17487.0	571.16003	6395.4	23.14	75308.5	J20	LCE662	NKC_084
100231.195	58681.0	113345.836	54422.0	77.39	40.8	109.47	75464.1	J19	LCE662	NKC_084
113138.09	78002.0	58740.1	38922.0	64.310005	37.739998	54.29	75625.3	J18	LCE662	NKC_084
165294.0	89557.0	96066.06	56972.0	95.920006	74.46	118.369995	75818.6	J17	LCE662	NKC_084
132546.6	80665.0	135734.44	85927.0	154.78	106.08	209.15	75994.9	J16	LCE662	NKC_084
108698.4	74387.0	69333.81	44197.0	70.85	31.619999	138.84	76178.6	J15	LCE662	NKC_084
62361.0	52314.0	23472.06	20098.0	75.21	39.78	46.28	76366.3	J14	LCE662	NKC_084
179262.0	102573.0	102166.8	55607.0	107.91	80.58	163.76	76558.8	J13	LCE662	NKC_084
95961.59	65824.0	57554.184	42043.0	661.63	40.8	77.43	76750.2	J12	LCE662	NKC_084
134571.6	85031.0	82866.164	56962.0	1151.04	190.73999	206.48	77015.4	J11	LCE662	NKC_084
78460.195	64563.0	24094.451	18810.0	2160.3801	130.56	14.24	77654.1	J10	LCE662	NKC_084
186039.89	94777.0	152225.05	85290.0	550.45	132.59999	246.53	78511.7	J9	LCE662	NKC_084
156843.89	81239.0	144024.97	82574.0	510.12003	186.66	237.62999	78738.3	J8	LCE662	NKC_084
117967.5	73975.0	83355.57	54673.0	2582.21	97.92	129.05	80093.2	J7	LCE662	NKC_084
141552.89	78692.0	118912.46	67555.0	4006.84	213.18	220.72	81684.4	J6	LCE662	NKC_084
76309.195	61081.0	28610.32	22142.0	43.600002	13329.359	31.15	81838.9	J5	LCE662	NKC_084
97135.195	70567.0	39354.453	28631.0	93.740005	20414.28	32.93	82026.1	J4	LCE662	NKC_084
82888.195	63924.0	47864.082	35486.0	138.43001	39355.68	25.81	82215.4	J3	LCE662	NKC_084
122415.3	80528.0	59494.383	38132.0	128.62001	22191.12	48.95	82427.5	J2	LCE662	NKC_084
121099.5	72405.0	52417.01	33048.0	112.270004	29213.82	110.36	82613.0	J1	LCE662	NKC_084
120102.3	81073.0	47448.793	29310.0	65.4	14748.18	90.78	82805.1	K1	LCE662	NKC_084
91027.8	69853.0	29254.512	20993.0	55.59	19192.32	43.61	83002.5	K2	LCE662	NKC_084
99246.59	72022.0	47259.133	32015.0	81.75	26720.94	48.059998	83185.6	K3	LCE662	NKC_084
75738.6	56844.0	37702.01	30101.0	88.29	26718.9	29.369999	83363.4	K4	LCE662	NKC_084
72907.195	55436.0	48199.8	29971.0	109.0	26445.54	28.48	83549.0	K5	LCE662	NKC_084
133872.3	85877.0	80701.42	48514.0	559.17004	67.32	161.09	83872.2	K6	LCE662	NKC_084
103632.3	65205.0	86614.67	55554.0	720.49005	66.299995	224.28	84626.9	K7	LCE662	NKC_084
66102.3	55327.0	21302.96	17821.0	2993.1401	218.28	-2.67	84997.0	K8	LCE662	NKC_084
93889.8	67643.0	51632.21	32462.0	2150.57	37.739998	70.31	85491.3	K9	LCE662	NKC_084
135281.7	79148.0	99657.61	57060.0	888.35004	168.3	218.05	86109.6	K10	LCE662	NKC_084
83356.195	64753.0	27995.56	20470.0	1815.9401	13.26	42.72	87339.0	K11	LCE662	NKC_084
81002.695	64266.0	29787.521	22930.0	723.76	157.08	43.61	87609.7	K12	LCE662	NKC_084
131040.0	80533.0	88068.734	56288.0	93.740005	68.34	329.3	87753.6	K13	LCE662	NKC_084
142453.8	77611.0	97263.98	52856.0	64.310005	69.36	111.25	87926.0	K14	LCE662	NKC_084
170471.7	99529.0	116377.125	66752.0	151.51001	88.74	137.95	88125.4	K15	LCE662	NKC_084
95187.59	63575.0	59677.5	37974.0	112.270004	105.06	105.909996	88317.3	K16	LCE662	NKC_084
114849.9	79278.0	70707.21	49100.0	54.5	132.59999	210.04	88495.1	K17	LCE662	NKC_084
150230.7	87583.0	85212.93	60294.0	153.69	71.4	105.909996	88683.5	K18	LCE662	NKC_084
139423.5	84814.0	87477.95	47362.0	66.490005	43.86	152.19	88871.2	K19	LCE662	NKC_084
105268.5	74576.0	109033.8	71159.0	644.19	5742.6	130.83	89351.8	K20	LCE662	NKC_084
71729.1	57531.0	24049.76	19118.0	616.94	2408.22	23.14	89927.9	K21	LCE662	NKC_084
86620.5	67061.0	31792.031	22351.0	2740.26	9938.88	33.82	90206.2	K22	LCE662	NKC_084
71604.9	58640.0	26587.281	21243.0	905.79004	3337.44	16.91	90564.5	K23	LCE662	NKC_084
71354.695	56987.0	26391.08	19412.0	4292.42	1689.12	28.48	91090.4	K24	LCE662	NKC_084
73842.3	60089.0	24933.75	19445.0	5457.6304	1400.46	42.72	91835.5	L24	LCE662	NKC_084
167040.89	94652.0	116131.875	55639.0	621.30005	1081.2	287.47	92206.5	L23	LCE662	NKC_084
95487.3	63963.0	62836.32	42056.0	792.43005	1586.1	93.45	92662.1	L22	LCE662	NKC_084
81723.6	63885.0	27615.15	20419.0	513.39	4753.1997	35.6	92972.3	L21	LCE662	NKC_084
